ReporterISO3;ProductCode;ReporterName;PartnerISO3;PartnerName;Year;TradeFlowName;TradeValue in 1000 USD
PNG;251;Papua New Guinea;CHN;China;2012;Export;14.671
PNG;251;Papua New Guinea;IDN;Indonesia;2011;Export;16.171
PNG;251;Papua New Guinea;WLD; World;2011;Export;16.171
PNG;251;Papua New Guinea;WLD; World;2012;Export;14.671
PNG;334;Papua New Guinea;AUS;Australia;2011;Export;428.948
PNG;334;Papua New Guinea;AUS;Australia;2012;Export;825.851
PNG;334;Papua New Guinea;CHN;China;2011;Export;464.03
PNG;334;Papua New Guinea;CHN;China;2012;Export;120.609
PNG;334;Papua New Guinea;FJI;Fiji;2012;Export;32.983
PNG;334;Papua New Guinea;FSM;Micronesia, Fed. Sts.;2012;Export;46.96
PNG;334;Papua New Guinea;GUM;Guam;2011;Export;10.395
PNG;334;Papua New Guinea;HKG;Hong Kong, China;2012;Export;20.703
PNG;334;Papua New Guinea;IDN;Indonesia;2012;Export;403.553
PNG;334;Papua New Guinea;KOR;Korea, Rep.;2012;Export;33.361
PNG;334;Papua New Guinea;MYS;Malaysia;2011;Export;0.106
PNG;334;Papua New Guinea;MYS;Malaysia;2012;Export;256.733
PNG;334;Papua New Guinea;NLD;Netherlands;2012;Export;2.162
PNG;334;Papua New Guinea;PHL;Philippines;2011;Export;59.384
PNG;334;Papua New Guinea;PHL;Philippines;2012;Export;12.04
PNG;334;Papua New Guinea;SGP;Singapore;2011;Export;665.124
PNG;334;Papua New Guinea;SGP;Singapore;2012;Export;1.022.259
PNG;334;Papua New Guinea;SLB;Solomon Islands;2011;Export;3.846.148
PNG;334;Papua New Guinea;SLB;Solomon Islands;2012;Export;667.569
PNG;334;Papua New Guinea;THA;Thailand;2012;Export;169.747
PNG;334;Papua New Guinea;USA;United States;2011;Export;29.856
PNG;334;Papua New Guinea;VNM;Vietnam;2011;Export;45.467
PNG;334;Papua New Guinea;WLD; World;2011;Export;7.070.863
PNG;334;Papua New Guinea;WLD; World;2012;Export;7.282.503
PNG;335;Papua New Guinea;CHN;China;2011;Export;175.902.988
PNG;335;Papua New Guinea;CHN;China;2012;Export;57.169.246
PNG;335;Papua New Guinea;JPN;Japan;2012;Export;41.760.768
PNG;335;Papua New Guinea;MYS;Malaysia;2011;Export;26.138.168
